,Unnamed: 0,序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
2925,22,23.0,2555,三七互娱,9.984639167785645,21.48,741614144.0,33081739000.44,47639724906.24,2.247527599334717,71838571.0,93042,94142,4.0,1/1,1.0,游戏,20220317
5008,116,117.0,2555,三七互娱,10.022778511047363,24.15,1252676736.0,36969259602.45,53561422555.2,3.499389886856079,29510961.0,130415,141924,3.0,1/1,1.0,游戏,20220429
2660,27,28.0,2558,巨人网络,10.05649757385254,9.74,439571200.0,19717460537.68,19717460576.64,2.2734086513519287,28322361.0,100000,100930,4.0,1/1,1.0,游戏,20220311
2941,38,39.0,2624,完美世界,9.974424362182615,12.9,512108288.0,23571355248.9,25025592360.0,2.206204414367676,58846007.0,94503,94503,0.0,1/1,1.0,游戏,20220317
4665,21,22.0,2624,完美世界,10.041841506958008,13.15,1217279136.0,24028164459.15,25510584460.0,5.13944673538208,34110008.0,100024,145503,4.0,1/1,1.0,游戏,20220426
7633,35,36.0,2624,完美世界,10.029940605163574,14.7,2495868752.0,26860381562.7,28517535480.0,9.455342292785645,23399386.0,100448,144548,12.0,1/1,1.0,游戏,20220616
111,17,18.0,300043,星辉娱乐,20.10723876953125,4.48,305811952.0,4201179588.480001,5574008832.000001,7.526005744934082,99170659.0,93233,93233,0.0,1/1,1.0,游戏,20220105
814,33,34.0,300043,星辉娱乐,20.0,4.86,885592944.0,4557529642.860001,6046804224.0,20.337167739868164,101568338.0,95133,100639,1.0,1/1,1.0,游戏,20220119
6229,20,21.0,300051,三五互联,19.92409896850586,6.32,80559222.0,2310888660.8,2311215708.1600003,3.5501716136932373,27909777.0,93106,93106,0.0,1/1,1.0,游戏,20220520
138,44,45.0,300052,中青宝,20.01222038269043,39.28,3553017984.0,10260456577.84,10291898528.8,37.2908821105957,259079096.0,142051,142051,0.0,1/1,1.0,游戏,20220105
7656,58,59.0,300052,中青宝,20.0,21.54,1263151344.0,5626533469.62,5643775313.4,24.31833839416504,77511690.0,132036,132036,0.0,1/1,1.0,游戏,20220616
8209,42,43.0,300113,顺网科技,19.981752395629883,13.15,661968176.0,6362593822.85,9129877311.2,10.644004821777344,40182547.0,94512,101121,2.0,1/1,1.0,游戏,20220627
3803,42,43.0,300299,富春股份,20.0,7.44,600289520.0,4814049693.6,5142747390.72,13.24025821685791,84374041.0,101136,101136,0.0,1/1,1.0,游戏,20220401
788,7,8.0,300467,迅游科技,20.02224540710449,21.58,864501936.0,3192510930.96,4385161677.259999,27.736759185791016,68192800.0,93003,101536,1.0,1/1,1.0,游戏,20220119
1838,29,30.0,300467,迅游科技,20.013477325439453,17.81,677010064.0,2634783117.72,3619079215.57,26.353649139404297,19440772.0,93454,130003,8.0,1/1,1.0,游戏,20220221
4066,3,4.0,300533,冰川网络,19.975414276123047,19.52,45062837.0,1960201406.08,2944267968.0,2.2988882064819336,275391146.0,92503,92503,0.0,1/1,1.0,游戏,20220412
4189,30,31.0,300533,冰川网络,19.979507446289062,23.42,553702240.0,2351840006.6800003,3532518228.0000005,24.225879669189453,2220169.0,102115,145645,4.0,2/2,2.0,游戏,20220413
82,82,83.0,600633,浙数文化,9.988649368286133,9.69,858174208.0,12264928767.87,12264928816.32,7.185460567474365,5008479.0,131616,144759,4.0,1/1,1.0,游戏,20220104
710,84,85.0,600633,浙数文化,9.977827072143556,9.92,515720448.0,12556046788.16,12556046837.76,4.219136714935303,63642871.0,130011,130011,0.0,1/1,1.0,游戏,20220117
742,4,5.0,600633,浙数文化,9.979839324951172,10.91,230434179.0,13809120005.93,13809120060.48,1.6687101125717163,124209553.0,92500,92500,0.0,2/2,2.0,游戏,20220118
6302,11,12.0,600633,浙数文化,10.063898086547852,6.89,69305924.0,8720883303.47,8720883337.92,0.7947121858596802,53722604.0,92503,92503,0.0,1/1,1.0,游戏,20220523
10824,28,29.0,600633,浙数文化,10.01540756225586,7.14,574996880.0,9037315934.22,9037315969.92,6.429044723510742,25377066.0,95022,130511,12.0,1/1,1.0,游戏,20220817
6638,39,40.0,600652,退市游久,9.638553619384766,0.91,11830728.0,757760183.1800001,757760188.64,1.5804535150527954,759486.0,95928,95928,0.0,1/1,1.0,游戏,20220527
6707,20,21.0,600652,退市游久,9.89011001586914,1.0,4061643.0,832703498.0,832703504.0,0.4890914857387543,953209.0,93208,93208,0.0,2/2,2.0,游戏,20220530
6786,3,4.0,600652,退市游久,10.0,1.1,1345240.0,915973847.8,915973854.4,0.1468643993139267,1284310.0,92502,92502,0.0,3/3,3.0,游戏,20220531
7057,15,16.0,600652,退市游久,10.377358436584473,1.17,5732152.0,974263092.66,974263099.68,0.5899942517280579,855026.0,93105,94132,4.0,6/4,1.0,游戏,20220606
7137,6,7.0,600652,退市游久,10.256410598754885,1.29,8737310.0,1074187512.42,1074187520.16,0.8141923546791077,378584.0,92501,105634,6.0,7/5,2.0,游戏,20220607
7564,27,28.0,600652,退市游久,10.185185432434082,1.19,15984697.0,990917162.62,990917169.76,1.6304413080215454,26187342.0,94352,94352,0.0,1/1,1.0,游戏,20220615
1142,5,6.0,600715,文投控股,10.034602165222168,3.18,19819668.0,5898434130.0,5898434142.72,0.3360157608985901,73106292.0,92500,92500,0.0,1/1,1.0,游戏,20220207
1231,8,9.0,600715,文投控股,10.06289291381836,3.5,24351600.0,6491987250.0,6491987264.0,0.3751024007797241,102134550.0,92505,92505,0.0,2/2,2.0,游戏,20220208
1305,8,9.0,600715,文投控股,10.0,3.85,55372633.0,7141185975.0,7141185990.400001,0.7753982543945312,137776477.0,92504,92504,0.0,3/3,3.0,游戏,20220209
6334,43,44.0,600715,文投控股,10.138248443603516,2.39,55098660.0,4433099865.0,4433099874.56,1.2764699459075928,37153381.0,94009,94009,0.0,1/1,1.0,游戏,20220523
6447,17,18.0,600715,文投控股,9.865470886230469,2.45,76007821.0,4544391075.0,4544391084.8,1.6954331398010254,37908115.0,93113,93113,0.0,3/2,1.0,游戏,20220525
8498,42,43.0,600715,文投控股,10.043667793273926,2.52,129063635.0,4674230820.0,4674230830.08,2.830040216445923,15036336.0,101321,101321,0.0,1/1,1.0,游戏,20220630
4069,6,7.0,600892,大晟文化,10.060976028442385,3.61,19800489.0,1950697924.96,2019665733.12,1.0150463581085205,36701787.0,92504,92504,0.0,1/1,1.0,游戏,20220412
4169,10,11.0,600892,大晟文化,9.972298622131348,3.97,64142003.0,2145227357.92,2221072842.24,2.999844789505005,11339908.0,93119,93343,2.0,2/2,2.0,游戏,20220413
4435,32,33.0,600892,大晟文化,10.084033966064451,3.93,58701570.0,2123612976.48,2198694274.56,2.892962694168091,23998938.0,101944,101944,0.0,6/3,1.0,游戏,20220419
4479,20,21.0,600892,大晟文化,9.923664093017578,4.32,226239888.0,2334353195.52,2416885309.44,9.907634735107422,4848336.0,94842,144604,7.0,7/4,2.0,游戏,20220420
4521,9,10.0,600892,大晟文化,9.95370388031006,4.75,324285888.0,2566707796.0,2657454912.0,13.019974708557127,1898575.0,93608,145027,9.0,8/5,3.0,游戏,20220421
4756,70,71.0,600892,大晟文化,10.081744194030762,4.04,114214486.0,2183052525.44,2260235335.68,5.468071937561035,4411276.0,132356,132356,0.0,12/6,1.0,游戏,20220427
5624,30,31.0,600892,大晟文化,10.11494255065918,4.79,185459889.0,2588322177.44,2679833479.68,7.239531517028809,6991005.0,93408,100348,8.0,1/1,1.0,游戏,20220511
7205,9,10.0,600892,大晟文化,10.123456954956056,4.46,40759395.0,2410003530.56,2495210296.32,1.7032933235168457,41462836.0,93018,93018,0.0,1/1,1.0,游戏,20220608
9539,13,14.0,600892,大晟文化,9.923664093017578,4.32,94715387.0,2334353195.52,2416885309.44,4.083003520965576,11255760.0,93428,105602,3.0,1/1,1.0,游戏,20220721
2931,28,29.0,603444,吉比特,9.99935531616211,340.91,327665072.0,24499412604.320004,24499412604.320004,1.3513356447219849,31983835.0,93758,95928,5.0,1/1,1.0,游戏,20220317
11,11,12.0,552,靖远煤电,10.144927024841309,3.8,882059136.0,8920810471.4,8933083654.4,9.94150447845459,7218407.0,93003,145203,4.0,1/1,1.0,煤炭行业,20220104
4744,58,59.0,552,靖远煤电,10.126582145690918,3.48,492372896.0,8197147534.2,8208461414.4,6.289129257202148,30601776.0,131118,133045,2.0,1/1,1.0,煤炭行业,20220427
1442,49,50.0,937,冀中能源,10.070671081542969,6.23,805221648.0,18108117015.66,22013996863.04,4.65972375869751,47565115.0,142454,142454,0.0,1/1,1.0,煤炭行业,20220210
8017,64,65.0,937,冀中能源,9.945504188537598,8.07,709555776.0,23456260724.94,28515723063.36,3.141244888305664,50468973.0,111209,111209,0.0,1/1,1.0,煤炭行业,20220623
4290,1,2.0,983,山西焦煤,10.014619827270508,15.05,3614383344.0,61653228000.0,61653228000.0,5.885876655578613,1133174.0,92500,150000,9.0,1/1,1.0,煤炭行业,20220415
4283,71,72.0,2128,电投能源,9.994154930114746,18.82,903012512.0,33262681211.78,36164013044.16,2.8228776454925537,94253251.0,141703,141703,0.0,1/1,1.0,煤炭行业,20220414
10989,45,46.0,2128,电投能源,9.986595153808594,16.41,1708921312.0,29003216823.81,31533020938.08,6.036427021026611,31111489.0,131821,141745,3.0,1/1,1.0,煤炭行业,20220819
3024,23,24.0,600121,郑州煤电,9.923664093017578,4.32,114408053.0,5263540004.160001,5263539978.240001,2.203354835510254,35277120.0,93959,93959,0.0,1/1,1.0,煤炭行业,20220318
4522,10,11.0,600121,郑州煤电,10.04672908782959,4.71,503483808.0,5738720698.98,5738720670.72,8.879842758178711,11355150.0,93653,141007,4.0,1/1,1.0,煤炭行业,20220421
7293,36,37.0,600121,郑州煤电,10.08583641052246,5.13,394387776.0,6250453754.94,6250453724.16,6.676506996154785,68668641.0,140502,140502,0.0,1/1,1.0,煤炭行业,20220609
7307,7,8.0,600121,郑州煤电,9.941520690917969,5.64,304896272.0,6871843894.32,6871843860.48,4.483185768127441,64579968.0,93017,93017,0.0,2/2,2.0,煤炭行业,20220610
7411,15,16.0,600121,郑州煤电,9.929078102111816,6.2,1068708544.0,7554154635.6,7554154598.400001,14.362263679504396,33195420.0,93526,141633,3.0,3/3,3.0,煤炭行业,20220613
7487,15,16.0,600121,郑州煤电,10.0,6.82,995151808.0,8309570099.160001,8309570058.240001,12.38685131072998,58432661.0,94027,100457,1.0,4/4,4.0,煤炭行业,20220614
7596,59,60.0,600121,郑州煤电,9.970674514770508,7.5,1634211488.0,9138090285.0,9138090240.0,19.33177947998047,19036050.0,145028,150000,3.0,5/5,5.0,煤炭行业,20220615
7932,51,52.0,600121,郑州煤电,9.941520690917969,7.52,1805319936.0,9162458525.76,9162458480.64,20.319917678833008,22655338.0,105516,145251,6.0,10/6,1.0,煤炭行业,20220622
10409,37,38.0,600121,郑州煤电,10.0,5.83,506862176.0,7103342181.54,7103342146.56,7.314976692199707,79303857.0,101441,101441,0.0,1/1,1.0,煤炭行业,20220809
927,45,46.0,600123,兰花科创,10.019841194152832,11.09,845992992.0,12669216000.0,12669216000.0,6.959342002868652,59008004.0,142329,142329,0.0,1/1,1.0,煤炭行业,20220121
7254,58,59.0,600123,兰花科创,9.981851577758787,18.18,1481449584.0,20768832000.0,20768832000.0,7.350730419158935,23992018.0,144354,145503,2.0,1/1,1.0,煤炭行业,20220608
7256,60,61.0,600188,兖矿能源,9.98967456817627,42.61,1621249136.0,127274520700.4,210864266531.84,1.3302772045135498,48634713.0,145150,145150,0.0,1/1,1.0,煤炭行业,20220608
8260,93,94.0,600348,华阳股份,9.992070198059082,13.87,1036381344.0,33357350000.0,33357350000.0,3.2511556148529053,102149706.0,140956,141517,1.0,1/1,1.0,煤炭行业,20220627
8305,34,35.0,600348,华阳股份,10.021629333496094,15.26,2475858304.0,36700300000.0,36700300000.0,6.840893268585205,38512241.0,93600,145217,9.0,2/2,2.0,煤炭行业,20220628
8517,61,62.0,600348,华阳股份,10.035587310791016,15.46,1312006096.0,37181300000.0,37181300000.0,3.65237021446228,51657070.0,105635,133657,3.0,4/3,1.0,煤炭行业,20220630
9213,32,33.0,600348,华阳股份,10.0,16.5,1411421648.0,39682500000.0,39682500000.0,3.600725650787353,36253288.0,95919,141336,1.0,1/1,1.0,煤炭行业,20220715
9265,27,28.0,600348,华阳股份,10.0,18.15,2564335296.0,43650750000.0,43650750000.0,5.97914981842041,87513637.0,93517,144522,3.0,2/2,2.0,煤炭行业,20220718
9721,35,36.0,600348,华阳股份,10.0,19.47,1543768912.0,46825350000.0,46825350000.0,3.4263057708740234,155360981.0,103729,103820,1.0,1/1,1.0,煤炭行业,20220726
4185,26,27.0,600395,盘江股份,9.95370388031006,9.5,436266896.0,15722992679.5,15722992632.0,2.851801872253418,34336790.0,100844,101226,2.0,1/1,1.0,煤炭行业,20220413
5931,57,58.0,600395,盘江股份,10.050251007080078,8.76,290705280.0,14498254302.36,18804434088.96,2.0686395168304443,20538450.0,101903,101903,0.0,1/1,1.0,煤炭行业,20220516
6012,42,43.0,600395,盘江股份,10.045661926269531,9.64,790184512.0,15954699940.04,20693463997.44,5.10689640045166,60523004.0,110545,130728,2.0,2/2,2.0,煤炭行业,20220517
10655,10,11.0,600395,盘江股份,10.011919021606444,9.23,277902864.0,15276128677.03,19813347790.08,1.8334777355194087,84338054.0,93146,93146,0.0,1/1,1.0,煤炭行业,20220815
891,9,10.0,600397,安源煤业,10.175437927246094,3.14,330724608.0,3108474029.48,3108474048.32,10.909544944763184,8752746.0,93021,145240,4.0,1/1,1.0,煤炭行业,20220121
1232,9,10.0,600397,安源煤业,10.0,3.19,175383939.0,3157972023.58,3157972042.72,5.557040214538574,22785851.0,93001,130105,3.0,1/1,1.0,煤炭行业,20220208
1785,28,29.0,600397,安源煤业,10.06289291381836,3.5,203627987.0,3464859587.0,3464859608.0,6.013988494873047,15473297.0,95230,102118,1.0,1/1,1.0,煤炭行业,20220218
4204,45,46.0,600397,安源煤业,10.079575538635254,4.15,311095584.0,4108333510.3,4108333535.2,7.852336406707764,51426061.0,132048,133115,1.0,1/1,1.0,煤炭行业,20220413
4236,24,25.0,600397,安源煤业,10.120482444763184,4.57,605003168.0,4524116660.740001,4524116688.16,14.004864692687988,68899422.0,94013,131329,1.0,2/2,2.0,煤炭行业,20220414
7217,21,22.0,600397,安源煤业,10.0,3.63,515106864.0,3593554371.66,3593554393.44,14.586817741394045,32755301.0,93857,131349,1.0,1/1,1.0,煤炭行业,20220608
7295,38,39.0,600397,安源煤业,9.91735553741455,3.99,819938624.0,3949939929.18,3949939953.12,21.993457794189453,3284967.0,142228,145058,6.0,2/2,2.0,煤炭行业,20220609
6263,54,55.0,600403,大有能源,9.913793563842772,5.1,165696590.0,12193143250.2,12193143240.0,1.4108468294143677,26585280.0,104912,105342,1.0,1/1,1.0,煤炭行业,20220520
6560,28,29.0,600403,大有能源,10.0,5.94,475013280.0,14201425667.88,14201425656.0,3.4397940635681152,38600496.0,94636,111851,3.0,1/1,1.0,煤炭行业,20220526
6635,36,37.0,600403,大有能源,9.932659149169922,6.53,752287264.0,15612004985.06,15612004972.0,4.896445274353027,18581310.0,94531,145024,21.0,6/3,2.0,煤炭行业,20220527
7250,54,55.0,600403,大有能源,9.9277982711792,6.09,621506896.0,14560047528.18,14560047516.0,4.462177753448486,28625436.0,140759,141414,1.0,1/1,1.0,煤炭行业,20220608
7506,34,35.0,600408,安泰集团,9.973752975463867,4.19,689516032.0,4218492000.000001,4218492000.000001,16.804019927978516,5427726.0,112810,141908,6.0,1/1,1.0,煤炭行业,20220614
4292,3,4.0,600508,上海能源,10.0,12.1,76296998.0,8744887800.0,8744887800.0,0.8724754452705383,2077872052.0,92504,92504,0.0,1/1,1.0,煤炭行业,20220415
4331,4,5.0,600508,上海能源,10.0,13.31,55110574.0,9619376580.0,9619376580.0,0.5729120969772339,1008729774.0,92505,92505,0.0,2/2,2.0,煤炭行业,20220418
4407,4,5.0,600508,上海能源,9.992486953735352,14.64,167604488.0,10580591520.0,10580591520.0,1.584074854850769,613271151.0,92507,92507,0.0,3/3,3.0,煤炭行业,20220419
4461,2,3.0,600508,上海能源,9.97267723083496,16.1,571870016.0,11635759800.000002,11635759800.000002,4.9147629737854,335977665.0,92503,92503,0.0,4/4,4.0,煤炭行业,20220420
4591,47,48.0,600508,上海能源,9.980806350708008,17.19,1505255632.0,12423522420.0,12423522420.0,12.693784713745115,109920182.0,112001,112001,0.0,6/5,1.0,煤炭行业,20220422
5943,69,70.0,600508,上海能源,9.99338150024414,16.62,1255267456.0,12011573160.0,12011573160.0,10.73088264465332,44164259.0,110300,140545,4.0,1/1,1.0,煤炭行业,20220516
6590,58,59.0,600508,上海能源,10.01220989227295,18.02,1044097744.0,13023378360.0,13023378360.0,8.40799331665039,106845499.0,132701,132701,0.0,1/1,1.0,煤炭行业,20220526
7248,52,53.0,600508,上海能源,10.00535011291504,20.56,1248452768.0,14859082080.0,14859082080.0,8.718609809875488,72264555.0,135558,135558,0.0,1/1,1.0,煤炭行业,20220608
888,6,7.0,600546,山煤国际,9.977827072143556,9.92,249011771.0,19665964908.8,19665964948.48,1.2662067413330078,320003328.0,92506,92506,0.0,1/1,1.0,煤炭行业,20220121
7130,88,89.0,600546,山煤国际,10.018439292907717,17.9,1422014960.0,35485964906.0,35485964977.6,4.163478851318359,32477652.0,144121,144154,1.0,1/1,1.0,煤炭行业,20220606
10411,39,40.0,600546,山煤国际,9.97990608215332,16.42,1627421040.0,32551929818.800003,32551929884.480003,5.136061191558838,98728599.0,101814,105911,1.0,1/1,1.0,煤炭行业,20220809
2600,51,52.0,600725,云维股份,10.144927024841309,3.8,60147280.0,4683386000.0,4683386000.0,1.320969581604004,21661945.0,100445,100445,0.0,1/1,1.0,煤炭行业,20220310
4275,63,64.0,600725,云维股份,10.10929012298584,4.03,92181098.0,4966854100.0,4966854100.0,1.941977262496948,114542961.0,133507,133507,0.0,1/1,1.0,煤炭行业,20220414
4298,9,10.0,600725,云维股份,9.92555809020996,4.43,238195675.0,5459842100.0,5459842100.0,4.409667491912842,199613735.0,93046,93443,2.0,2/2,2.0,煤炭行业,20220415
6082,44,45.0,600725,云维股份,10.084033966064451,3.93,81282343.0,4843607100.0,4843607100.0,1.7120202779769895,17705974.0,94923,94923,0.0,1/1,1.0,煤炭行业,20220518
8310,39,40.0,600725,云维股份,10.047846794128418,4.6,65015232.0,5669362000.0,5669362000.0,1.1786242723464966,23601588.0,93839,93839,0.0,1/1,1.0,煤炭行业,20220628
4268,56,57.0,600740,山西焦化,10.058309555053713,7.55,1302800224.0,19344014712.7,19344014697.6,7.040441513061523,115931586.0,131132,131132,0.0,1/1,1.0,煤炭行业,20220414
3044,43,44.0,600758,辽宁能源,10.112359046936035,3.92,116167467.0,5177314104.48,5182308176.64,2.30077862739563,26636792.0,100311,100425,1.0,1/1,1.0,煤炭行业,20220318
4295,6,7.0,600758,辽宁能源,9.930715560913086,4.76,735034496.0,6286738555.44,6292802785.92,11.928041458129885,6382660.0,93002,145151,5.0,1/1,1.0,煤炭行业,20220415
4426,23,24.0,600758,辽宁能源,9.956709861755373,5.08,1053229568.0,6709376441.52,6715848351.36,16.123390197753906,7959344.0,95305,145457,19.0,3/2,1.0,煤炭行业,20220419
4897,5,6.0,600758,辽宁能源,10.153846740722656,3.58,72772450.0,4728261350.52,4732822263.36,1.5390952825546265,72586648.0,92500,92500,0.0,1/1,1.0,煤炭行业,20220429
5124,17,18.0,600758,辽宁能源,10.055866241455078,3.94,228544996.0,5203728972.36,5208748524.48,4.450738430023193,60347541.0,93046,93410,1.0,2/2,2.0,煤炭行业,20220505
2249,4,5.0,600792,云煤能源,10.0,4.29,106955277.0,4246772244.0,4246772244.0,2.518507480621338,37052301.0,92503,92503,0.0,1/1,1.0,煤炭行业,20220302
2331,22,23.0,600792,云煤能源,10.023309707641602,4.72,214580020.0,4672439392.0,4672439392.0,4.7015156745910645,39145277.0,93906,93906,0.0,2/2,2.0,煤炭行业,20220303
637,11,12.0,601001,晋控煤业,10.051814079284668,10.62,623260224.0,17774694000.0,17774694000.0,3.5143380165100098,151550872.0,92503,94605,2.0,1/1,1.0,煤炭行业,20220117
1294,71,72.0,601001,晋控煤业,10.027100563049316,12.18,1077753024.0,20385666000.0,20385666000.0,5.547390937805176,15611106.0,143110,144925,1.0,1/1,1.0,煤炭行业,20220208
6418,31,32.0,601015,陕西黑猫,10.018552780151367,5.93,751262336.0,12112010999.27,12112010957.76,6.333826541900635,6248583.0,104350,145212,7.0,1/1,1.0,煤炭行业,20220524
7503,31,32.0,601015,陕西黑猫,9.967320442199709,6.73,1020951600.0,13746009110.47,13746009063.36,7.647109031677246,69631413.0,103535,105659,3.0,1/1,1.0,煤炭行业,20220614
2332,23,24.0,601101,昊华能源,9.988901138305664,9.91,760393296.0,11891982875.52,11891982875.52,6.474111557006836,36797891.0,93910,101747,2.0,1/1,1.0,煤炭行业,20220303
